source,ts,host,proc,pid,event,user,ip,port,tag,detail,raw
nginx,2026-09-04T21:53:15+0800,-,nginx,,HTTP_REQUEST,,213.209.159.175,,,GET /firebase.json -> 404,"213.209.159.175 - - [04/Sep/2026:21:53:15 +0800] ""GET /firebase.json HTTP/1.1"" 404 162 ""-"" ""Mozilla/5.0 (X11; U; Linux i686; de; rv:1.9.2.15) Gecko/20110330 CentOS/3.6-1.el5.centos Firefox/3.6.15"""
nginx,2026-09-04T21:53:15+0800,-,nginx,,HTTP_REQUEST,,213.209.159.175,,,GET /.firebaserc -> 404,"213.209.159.175 - - [04/Sep/2026:21:53:15 +0800] ""GET /.firebaserc HTTP/1.1"" 404 162 ""-"" ""Mozilla/5.0 (X11; U; Linux i686; de; rv:1.9.2.15) Gecko/20110330 CentOS/3.6-1.el5.centos Firefox/3.6.15"""
nginx,2026-09-04T21:53:15+0800,-,nginx,,HTTP_REQUEST,,213.209.159.175,,,GET /robots.txt -> 404,"213.209.159.175 - - [04/Sep/2026:21:53:15 +0800] ""GET /robots.txt HTTP/1.1"" 404 162 ""-"" ""Mozilla/5.0 (X11; U; Linux i686; de; rv:1.9.2.15) Gecko/20110330 CentOS/3.6-1.el5.centos Firefox/3.6.15"""
nginx,2026-09-04T21:53:15+0800,-,nginx,,HTTP_REQUEST,,213.209.159.175,,,GET /sitemap.xml -> 404,"213.209.159.175 - - [04/Sep/2026:21:53:15 +0800] ""GET /sitemap.xml HTTP/1.1"" 404 162 ""-"" ""Mozilla/5.0 (X11; U; Linux i686; de; rv:1.9.2.15) Gecko/20110330 CentOS/3.6-1.el5.centos Firefox/3.6.15"""
nginx,2026-09-04T21:53:15+0800,-,nginx,,HTTP_REQUEST,,213.209.159.175,,,GET /security.txt -> 404,"213.209.159.175 - - [04/Sep/2026:21:53:15 +0800] ""GET /security.txt HTTP/1.1"" 404 162 ""-"" ""Mozilla/5.0 (X11; U; Linux i686; de; rv:1.9.2.15) Gecko/20110330 CentOS/3.6-1.el5.centos Firefox/3.6.15"""
nginx,2026-09-04T21:53:16+0800,-,nginx,,HTTP_REQUEST,,213.209.159.175,,,GET /.well-known/ -> 404,"213.209.159.175 - - [04/Sep/2026:21:53:16 +0800] ""GET /.well-known/ HTTP/1.1"" 404 162 ""-"" ""Mozilla/5.0 (X11; U; Linux i686; de; rv:1.9.2.15) Gecko/20110330 CentOS/3.6-1.el5.centos Firefox/3.6.15"""
nginx,2026-09-04T21:53:16+0800,-,nginx,,HTTP_REQUEST,,213.209.159.175,,,GET /crossdomain.xml -> 404,"213.209.159.175 - - [04/Sep/2026:21:53:16 +0800] ""GET /crossdomain.xml HTTP/1.1"" 404 162 ""-"" ""Mozilla/5.0 (X11; U; Linux i686; de; rv:1.9.2.15) Gecko/20110330 CentOS/3.6-1.el5.centos Firefox/3.6.15"""
nginx,2026-09-04T21:53:16+0800,-,nginx,,HTTP_REQUEST,,213.209.159.175,,,GET /clientaccesspolicy.xml -> 404,"213.209.159.175 - - [04/Sep/2026:21:53:16 +0800] ""GET /clientaccesspolicy.xml HTTP/1.1"" 404 162 ""-"" ""Mozilla/5.0 (X11; U; Linux i686; de; rv:1.9.2.15) Gecko/20110330 CentOS/3.6-1.el5.centos Firefox/3.6.15"""
nginx,2026-09-04T21:53:16+0800,-,nginx,,HTTP_REQUEST,,213.209.159.175,,,GET /README.md -> 404,"213.209.159.175 - - [04/Sep/2026:21:53:16 +0800] ""GET /README.md HTTP/1.1"" 404 162 ""-"" ""Mozilla/5.0 (X11; U; Linux i686; de; rv:1.9.2.15) Gecko/20110330 CentOS/3.6-1.el5.centos Firefox/3.6.15"""
nginx,2026-09-04T21:53:16+0800,-,nginx,,HTTP_REQUEST,,213.209.159.175,,,GET /INSTALL.md -> 404,"213.209.159.175 - - [04/Sep/2026:21:53:16 +0800] ""GET /INSTALL.md HTTP/1.1"" 404 162 ""-"" ""Mozilla/5.0 (X11; U; Linux i686; de; rv:1.9.2.15) Gecko/20110330 CentOS/3.6-1.el5.centos Firefox/3.6.15"""
nginx,2026-09-04T21:53:17+0800,-,nginx,,HTTP_REQUEST,,213.209.159.175,,,GET /CHANGELOG.md -> 404,"213.209.159.175 - - [04/Sep/2026:21:53:17 +0800] ""GET /CHANGELOG.md HTTP/1.1"" 404 162 ""-"" ""Mozilla/5.0 (X11; U; Linux i686; de; rv:1.9.2.15) Gecko/20110330 CentOS/3.6-1.el5.centos Firefox/3.6.15"""
nginx,2026-09-04T21:53:17+0800,-,nginx,,HTTP_REQUEST,,213.209.159.175,,,GET /license.txt -> 404,"213.209.159.175 - - [04/Sep/2026:21:53:17 +0800] ""GET /license.txt HTTP/1.1"" 404 162 ""-"" ""Mozilla/5.0 (X11; U; Linux i686; de; rv:1.9.2.15) Gecko/20110330 CentOS/3.6-1.el5.centos Firefox/3.6.15"""
nginx,2026-09-04T21:53:17+0800,-,nginx,,HTTP_REQUEST,,213.209.159.175,,,GET /LICENSE -> 404,"213.209.159.175 - - [04/Sep/2026:21:53:17 +0800] ""GET /LICENSE HTTP/1.1"" 404 162 ""-"" ""Mozilla/5.0 (X11; U; Linux i686; de; rv:1.9.2.15) Gecko/20110330 CentOS/3.6-1.el5.centos Firefox/3.6.15"""
nginx,2026-09-04T21:53:17+0800,-,nginx,,HTTP_REQUEST,,213.209.159.175,,,GET /test/ -> 404,"213.209.159.175 - - [04/Sep/2026:21:53:17 +0800] ""GET /test/ HTTP/1.1"" 404 162 ""-"" ""Mozilla/5.0 (X11; U; Linux i686; de; rv:1.9.2.15) Gecko/20110330 CentOS/3.6-1.el5.centos Firefox/3.6.15"""
nginx,2026-09-04T21:53:17+0800,-,nginx,,HTTP_REQUEST,,213.209.159.175,,,GET /tests/ -> 404,"213.209.159.175 - - [04/Sep/2026:21:53:17 +0800] ""GET /tests/ HTTP/1.1"" 404 162 ""-"" ""Mozilla/5.0 (X11; U; Linux i686; de; rv:1.9.2.15) Gecko/20110330 CentOS/3.6-1.el5.centos Firefox/3.6.15"""
nginx,2026-09-04T21:53:18+0800,-,nginx,,HTTP_REQUEST,,213.209.159.175,,,GET /dev/ -> 404,"213.209.159.175 - - [04/Sep/2026:21:53:18 +0800] ""GET /dev/ HTTP/1.1"" 404 162 ""-"" ""Mozilla/5.0 (X11; U; Linux i686; de; rv:1.9.2.15) Gecko/20110330 CentOS/3.6-1.el5.centos Firefox/3.6.15"""
nginx,2026-09-04T21:53:18+0800,-,nginx,,HTTP_REQUEST,,213.209.159.175,,,GET /staging/ -> 404,"213.209.159.175 - - [04/Sep/2026:21:53:18 +0800] ""GET /staging/ HTTP/1.1"" 404 162 ""-"" ""Mozilla/5.0 (X11; U; Linux i686; de; rv:1.9.2.15) Gecko/20110330 CentOS/3.6-1.el5.centos Firefox/3.6.15"""
nginx,2026-09-04T21:53:18+0800,-,nginx,,HTTP_REQUEST,,213.209.159.175,,,GET /old/ -> 404,"213.209.159.175 - - [04/Sep/2026:21:53:18 +0800] ""GET /old/ HTTP/1.1"" 404 162 ""-"" ""Mozilla/5.0 (X11; U; Linux i686; de; rv:1.9.2.15) Gecko/20110330 CentOS/3.6-1.el5.centos Firefox/3.6.15"""
nginx,2026-09-04T21:53:18+0800,-,nginx,,HTTP_REQUEST,,213.209.159.175,,,GET /beta/ -> 404,"213.209.159.175 - - [04/Sep/2026:21:53:18 +0800] ""GET /beta/ HTTP/1.1"" 404 162 ""-"" ""Mozilla/5.0 (X11; U; Linux i686; de; rv:1.9.2.15) Gecko/20110330 CentOS/3.6-1.el5.centos Firefox/3.6.15"""
nginx,2026-09-04T21:53:18+0800,-,nginx,,HTTP_REQUEST,,213.209.159.175,,,GET /demo/ -> 404,"213.209.159.175 - - [04/Sep/2026:21:53:18 +0800] ""GET /demo/ HTTP/1.1"" 404 162 ""-"" ""Mozilla/5.0 (X11; U; Linux i686; de; rv:1.9.2.15) Gecko/20110330 CentOS/3.6-1.el5.centos Firefox/3.6.15"""
nginx,2026-09-04T21:53:19+0800,-,nginx,,HTTP_REQUEST,,213.209.159.175,,,GET //login -> 404,"213.209.159.175 - - [04/Sep/2026:21:53:19 +0800] ""GET //login HTTP/1.1"" 404 162 ""-"" ""Mozilla/5.0 (X11; U; Linux i686; de; rv:1.9.2.15) Gecko/20110330 CentOS/3.6-1.el5.centos Firefox/3.6.15"""
nginx,2026-09-04T21:53:19+0800,-,nginx,,HTTP_REQUEST,,213.209.159.175,,,GET //signin -> 404,"213.209.159.175 - - [04/Sep/2026:21:53:19 +0800] ""GET //signin HTTP/1.1"" 404 162 ""-"" ""Mozilla/5.0 (X11; U; Linux i686; de; rv:1.9.2.15) Gecko/20110330 CentOS/3.6-1.el5.centos Firefox/3.6.15"""
nginx,2026-09-04T21:53:19+0800,-,nginx,,HTTP_REQUEST,,213.209.159.175,,,GET //register -> 404,"213.209.159.175 - - [04/Sep/2026:21:53:19 +0800] ""GET //register HTTP/1.1"" 404 162 ""-"" ""Mozilla/5.0 (X11; U; Linux i686; de; rv:1.9.2.15) Gecko/20110330 CentOS/3.6-1.el5.centos Firefox/3.6.15"""
nginx,2026-09-04T21:53:19+0800,-,nginx,,HTTP_REQUEST,,213.209.159.175,,,GET //forgot-password -> 404,"213.209.159.175 - - [04/Sep/2026:21:53:19 +0800] ""GET //forgot-password HTTP/1.1"" 404 162 ""-"" ""Mozilla/5.0 (X11; U; Linux i686; de; rv:1.9.2.15) Gecko/20110330 CentOS/3.6-1.el5.centos Firefox/3.6.15"""
nginx,2026-09-04T21:53:19+0800,-,nginx,,HTTP_REQUEST,,213.209.159.175,,,GET //wp-admin -> 404,"213.209.159.175 - - [04/Sep/2026:21:53:19 +0800] ""GET //wp-admin HTTP/1.1"" 404 162 ""-"" ""Mozilla/5.0 (X11; U; Linux i686; de; rv:1.9.2.15) Gecko/20110330 CentOS/3.6-1.el5.centos Firefox/3.6.15"""
nginx,2026-09-04T21:53:20+0800,-,nginx,,HTTP_REQUEST,,213.209.159.175,,,GET //wp-login.php -> 404,"213.209.159.175 - - [04/Sep/2026:21:53:20 +0800] ""GET //wp-login.php HTTP/1.1"" 404 162 ""-"" ""Mozilla/5.0 (X11; U; Linux i686; de; rv:1.9.2.15) Gecko/20110330 CentOS/3.6-1.el5.centos Firefox/3.6.15"""
nginx,2026-09-04T21:53:20+0800,-,nginx,,HTTP_REQUEST,,213.209.159.175,,,GET //wp-config.php -> 404,"213.209.159.175 - - [04/Sep/2026:21:53:20 +0800] ""GET //wp-config.php HTTP/1.1"" 404 162 ""-"" ""Mozilla/5.0 (X11; U; Linux i686; de; rv:1.9.2.15) Gecko/20110330 CentOS/3.6-1.el5.centos Firefox/3.6.15"""
nginx,2026-09-04T21:53:20+0800,-,nginx,,HTTP_REQUEST,,213.209.159.175,,,GET //adminer.php -> 404,"213.209.159.175 - - [04/Sep/2026:21:53:20 +0800] ""GET //adminer.php HTTP/1.1"" 404 162 ""-"" ""Mozilla/5.0 (X11; U; Linux i686; de; rv:1.9.2.15) Gecko/20110330 CentOS/3.6-1.el5.centos Firefox/3.6.15"""
nginx,2026-09-04T21:53:20+0800,-,nginx,,HTTP_REQUEST,,213.209.159.175,,,GET //myadmin/ -> 404,"213.209.159.175 - - [04/Sep/2026:21:53:20 +0800] ""GET //myadmin/ HTTP/1.1"" 404 162 ""-"" ""Mozilla/5.0 (X11; U; Linux i686; de; rv:1.9.2.15) Gecko/20110330 CentOS/3.6-1.el5.centos Firefox/3.6.15"""
nginx,2026-09-04T21:53:20+0800,-,nginx,,HTTP_REQUEST,,213.209.159.175,,,GET //mysql/ -> 404,"213.209.159.175 - - [04/Sep/2026:21:53:20 +0800] ""GET //mysql/ HTTP/1.1"" 404 162 ""-"" ""Mozilla/5.0 (X11; U; Linux i686; de; rv:1.9.2.15) Gecko/20110330 CentOS/3.6-1.el5.centos Firefox/3.6.15"""
nginx,2026-09-04T21:53:21+0800,-,nginx,,HTTP_REQUEST,,213.209.159.175,,,GET /index.php~ -> 404,"213.209.159.175 - - [04/Sep/2026:21:53:21 +0800] ""GET /index.php~ HTTP/1.1"" 404 162 ""-"" ""Mozilla/5.0 (X11; U; Linux i686; de; rv:1.9.2.15) Gecko/20110330 CentOS/3.6-1.el5.centos Firefox/3.6.15"""
nginx,2026-09-04T21:53:21+0800,-,nginx,,HTTP_REQUEST,,213.209.159.175,,,GET /index.php.bak -> 404,"213.209.159.175 - - [04/Sep/2026:21:53:21 +0800] ""GET /index.php.bak HTTP/1.1"" 404 162 ""-"" ""Mozilla/5.0 (X11; U; Linux i686; de; rv:1.9.2.15) Gecko/20110330 CentOS/3.6-1.el5.centos Firefox/3.6.15"""
nginx,2026-09-04T21:53:21+0800,-,nginx,,HTTP_REQUEST,,213.209.159.175,,,GET /index.php.old -> 404,"213.209.159.175 - - [04/Sep/2026:21:53:21 +0800] ""GET /index.php.old HTTP/1.1"" 404 162 ""-"" ""Mozilla/5.0 (X11; U; Linux i686; de; rv:1.9.2.15) Gecko/20110330 CentOS/3.6-1.el5.centos Firefox/3.6.15"""
nginx,2026-09-04T21:53:21+0800,-,nginx,,HTTP_REQUEST,,213.209.159.175,,,GET /dump.sql -> 404,"213.209.159.175 - - [04/Sep/2026:21:53:21 +0800] ""GET /dump.sql HTTP/1.1"" 404 162 ""-"" ""Mozilla/5.0 (X11; U; Linux i686; de; rv:1.9.2.15) Gecko/20110330 CentOS/3.6-1.el5.centos Firefox/3.6.15"""
nginx,2026-09-04T21:53:22+0800,-,nginx,,HTTP_REQUEST,,213.209.159.175,,,GET /database.sql -> 404,"213.209.159.175 - - [04/Sep/2026:21:53:22 +0800] ""GET /database.sql HTTP/1.1"" 404 162 ""-"" ""Mozilla/5.0 (X11; U; Linux i686; de; rv:1.9.2.15) Gecko/20110330 CentOS/3.6-1.el5.centos Firefox/3.6.15"""
nginx,2026-09-04T21:53:22+0800,-,nginx,,HTTP_REQUEST,,213.209.159.175,,,GET /db.sql -> 404,"213.209.159.175 - - [04/Sep/2026:21:53:22 +0800] ""GET /db.sql HTTP/1.1"" 404 162 ""-"" ""Mozilla/5.0 (X11; U; Linux i686; de; rv:1.9.2.15) Gecko/20110330 CentOS/3.6-1.el5.centos Firefox/3.6.15"""
nginx,2026-09-04T21:53:22+0800,-,nginx,,HTTP_REQUEST,,213.209.159.175,,,GET /mysql.sql -> 404,"213.209.159.175 - - [04/Sep/2026:21:53:22 +0800] ""GET /mysql.sql HTTP/1.1"" 404 162 ""-"" ""Mozilla/5.0 (X11; U; Linux i686; de; rv:1.9.2.15) Gecko/20110330 CentOS/3.6-1.el5.centos Firefox/3.6.15"""
nginx,2026-09-04T21:53:22+0800,-,nginx,,HTTP_REQUEST,,213.209.159.175,,,GET /backup.sql -> 404,"213.209.159.175 - - [04/Sep/2026:21:53:22 +0800] ""GET /backup.sql HTTP/1.1"" 404 162 ""-"" ""Mozilla/5.0 (X11; U; Linux i686; de; rv:1.9.2.15) Gecko/20110330 CentOS/3.6-1.el5.centos Firefox/3.6.15"""
nginx,2026-09-04T21:53:22+0800,-,nginx,,HTTP_REQUEST,,213.209.159.175,,,GET /.DS_Store -> 404,"213.209.159.175 - - [04/Sep/2026:21:53:22 +0800] ""GET /.DS_Store HTTP/1.1"" 404 162 ""-"" ""Mozilla/5.0 (X11; U; Linux i686; de; rv:1.9.2.15) Gecko/20110330 CentOS/3.6-1.el5.centos Firefox/3.6.15"""
nginx,2026-09-04T21:53:23+0800,-,nginx,,HTTP_REQUEST,,213.209.159.175,,,GET /Thumbs.db -> 404,"213.209.159.175 - - [04/Sep/2026:21:53:23 +0800] ""GET /Thumbs.db HTTP/1.1"" 404 162 ""-"" ""Mozilla/5.0 (X11; U; Linux i686; de; rv:1.9.2.15) Gecko/20110330 CentOS/3.6-1.el5.centos Firefox/3.6.15"""
nginx,2026-09-04T21:53:23+0800,-,nginx,,HTTP_REQUEST,,213.209.159.175,,,GET /config.php -> 404,"213.209.159.175 - - [04/Sep/2026:21:53:23 +0800] ""GET /config.php HTTP/1.1"" 404 162 ""-"" ""Mozilla/5.0 (X11; U; Linux i686; de; rv:1.9.2.15) Gecko/20110330 CentOS/3.6-1.el5.centos Firefox/3.6.15"""
nginx,2026-09-04T21:53:23+0800,-,nginx,,HTTP_REQUEST,,213.209.159.175,,,GET /wp-config.php -> 404,"213.209.159.175 - - [04/Sep/2026:21:53:23 +0800] ""GET /wp-config.php HTTP/1.1"" 404 162 ""-"" ""Mozilla/5.0 (X11; U; Linux i686; de; rv:1.9.2.15) Gecko/20110330 CentOS/3.6-1.el5.centos Firefox/3.6.15"""
nginx,2026-09-04T21:53:23+0800,-,nginx,,HTTP_REQUEST,,213.209.159.175,,,GET /terraform.tfvars -> 404,"213.209.159.175 - - [04/Sep/2026:21:53:23 +0800] ""GET /terraform.tfvars HTTP/1.1"" 404 162 ""-"" ""Mozilla/5.0 (X11; U; Linux i686; de; rv:1.9.2.15) Gecko/20110330 CentOS/3.6-1.el5.centos Firefox/3.6.15"""
nginx,2026-09-04T21:53:23+0800,-,nginx,,HTTP_REQUEST,,213.209.159.175,,,GET /ansible/vault.yml -> 404,"213.209.159.175 - - [04/Sep/2026:21:53:23 +0800] ""GET /ansible/vault.yml HTTP/1.1"" 404 162 ""-"" ""Mozilla/5.0 (X11; U; Linux i686; de; rv:1.9.2.15) Gecko/20110330 CentOS/3.6-1.el5.centos Firefox/3.6.15"""
nginx,2026-09-04T21:53:24+0800,-,nginx,,HTTP_REQUEST,,213.209.159.175,,,GET /test_smtp.py -> 404,"213.209.159.175 - - [04/Sep/2026:21:53:24 +0800] ""GET /test_smtp.py HTTP/1.1"" 404 162 ""-"" ""Mozilla/5.0 (X11; U; Linux i686; de; rv:1.9.2.15) Gecko/20110330 CentOS/3.6-1.el5.centos Firefox/3.6.15"""
nginx,2026-09-04T21:53:24+0800,-,nginx,,HTTP_REQUEST,,213.209.159.175,,,GET /readme.md -> 404,"213.209.159.175 - - [04/Sep/2026:21:53:24 +0800] ""GET /readme.md HTTP/1.1"" 404 162 ""-"" ""Mozilla/5.0 (X11; U; Linux i686; de; rv:1.9.2.15) Gecko/20110330 CentOS/3.6-1.el5.centos Firefox/3.6.15"""
nginx,2026-09-04T21:53:24+0800,-,nginx,,HTTP_REQUEST,,213.209.159.175,,,GET /docs/setup.md -> 404,"213.209.159.175 - - [04/Sep/2026:21:53:24 +0800] ""GET /docs/setup.md HTTP/1.1"" 404 162 ""-"" ""Mozilla/5.0 (X11; U; Linux i686; de; rv:1.9.2.15) Gecko/20110330 CentOS/3.6-1.el5.centos Firefox/3.6.15"""
nginx,2026-09-04T21:53:24+0800,-,nginx,,HTTP_REQUEST,,213.209.159.175,,,GET /.vscode/settings.json -> 404,"213.209.159.175 - - [04/Sep/2026:21:53:24 +0800] ""GET /.vscode/settings.json HTTP/1.1"" 404 162 ""-"" ""Mozilla/5.0 (X11; U; Linux i686; de; rv:1.9.2.15) Gecko/20110330 CentOS/3.6-1.el5.centos Firefox/3.6.15"""
nginx,2026-09-04T21:53:24+0800,-,nginx,,HTTP_REQUEST,,213.209.159.175,,,GET /appsettings.json -> 404,"213.209.159.175 - - [04/Sep/2026:21:53:24 +0800] ""GET /appsettings.json HTTP/1.1"" 404 162 ""-"" ""Mozilla/5.0 (X11; U; Linux i686; de; rv:1.9.2.15) Gecko/20110330 CentOS/3.6-1.el5.centos Firefox/3.6.15"""
nginx,2026-09-04T21:53:25+0800,-,nginx,,HTTP_REQUEST,,213.209.159.175,,,GET /.env.php -> 404,"213.209.159.175 - - [04/Sep/2026:21:53:25 +0800] ""GET /.env.php HTTP/1.1"" 404 162 ""-"" ""Mozilla/5.0 (X11; U; Linux i686; de; rv:1.9.2.15) Gecko/20110330 CentOS/3.6-1.el5.centos Firefox/3.6.15"""
nginx,2026-09-04T21:53:25+0800,-,nginx,,HTTP_REQUEST,,213.209.159.175,,,GET /.env.sample.php -> 404,"213.209.159.175 - - [04/Sep/2026:21:53:25 +0800] ""GET /.env.sample.php HTTP/1.1"" 404 162 ""-"" ""Mozilla/5.0 (X11; U; Linux i686; de; rv:1.9.2.15) Gecko/20110330 CentOS/3.6-1.el5.centos Firefox/3.6.15"""
nginx,2026-09-04T21:53:25+0800,-,nginx,,HTTP_REQUEST,,213.209.159.175,,,GET /.env.local.php -> 404,"213.209.159.175 - - [04/Sep/2026:21:53:25 +0800] ""GET /.env.local.php HTTP/1.1"" 404 162 ""-"" ""Mozilla/5.0 (X11; U; Linux i686; de; rv:1.9.2.15) Gecko/20110330 CentOS/3.6-1.el5.centos Firefox/3.6.15"""
nginx,2026-09-04T21:53:25+0800,-,nginx,,HTTP_REQUEST,,213.209.159.175,,,GET /.env.production.php -> 404,"213.209.159.175 - - [04/Sep/2026:21:53:25 +0800] ""GET /.env.production.php HTTP/1.1"" 404 162 ""-"" ""Mozilla/5.0 (X11; U; Linux i686; de; rv:1.9.2.15) Gecko/20110330 CentOS/3.6-1.el5.centos Firefox/3.6.15"""
nginx,2026-09-04T21:53:25+0800,-,nginx,,HTTP_REQUEST,,213.209.159.175,,,GET /config.dev.php -> 404,"213.209.159.175 - - [04/Sep/2026:21:53:25 +0800] ""GET /config.dev.php HTTP/1.1"" 404 162 ""-"" ""Mozilla/5.0 (X11; U; Linux i686; de; rv:1.9.2.15) Gecko/20110330 CentOS/3.6-1.el5.centos Firefox/3.6.15"""
nginx,2026-09-04T21:53:26+0800,-,nginx,,HTTP_REQUEST,,213.209.159.175,,,GET /config.env -> 404,"213.209.159.175 - - [04/Sep/2026:21:53:26 +0800] ""GET /config.env HTTP/1.1"" 404 162 ""-"" ""Mozilla/5.0 (X11; U; Linux i686; de; rv:1.9.2.15) Gecko/20110330 CentOS/3.6-1.el5.centos Firefox/3.6.15"""
nginx,2026-09-04T21:53:26+0800,-,nginx,,HTTP_REQUEST,,213.209.159.175,,,GET /twilio/.env.php -> 404,"213.209.159.175 - - [04/Sep/2026:21:53:26 +0800] ""GET /twilio/.env.php HTTP/1.1"" 404 162 ""-"" ""Mozilla/5.0 (X11; U; Linux i686; de; rv:1.9.2.15) Gecko/20110330 CentOS/3.6-1.el5.centos Firefox/3.6.15"""
nginx,2026-09-04T21:53:26+0800,-,nginx,,HTTP_REQUEST,,213.209.159.175,,,GET /config/.env.php -> 404,"213.209.159.175 - - [04/Sep/2026:21:53:26 +0800] ""GET /config/.env.php HTTP/1.1"" 404 162 ""-"" ""Mozilla/5.0 (X11; U; Linux i686; de; rv:1.9.2.15) Gecko/20110330 CentOS/3.6-1.el5.centos Firefox/3.6.15"""
nginx,2026-09-04T21:53:26+0800,-,nginx,,HTTP_REQUEST,,213.209.159.175,,,GET /sendgrid/.env.php -> 404,"213.209.159.175 - - [04/Sep/2026:21:53:26 +0800] ""GET /sendgrid/.env.php HTTP/1.1"" 404 162 ""-"" ""Mozilla/5.0 (X11; U; Linux i686; de; rv:1.9.2.15) Gecko/20110330 CentOS/3.6-1.el5.centos Firefox/3.6.15"""
nginx,2026-09-04T21:53:26+0800,-,nginx,,HTTP_REQUEST,,213.209.159.175,,,GET /.env.php.bak -> 404,"213.209.159.175 - - [04/Sep/2026:21:53:26 +0800] ""GET /.env.php.bak HTTP/1.1"" 404 162 ""-"" ""Mozilla/5.0 (X11; U; Linux i686; de; rv:1.9.2.15) Gecko/20110330 CentOS/3.6-1.el5.centos Firefox/3.6.15"""
nginx,2026-09-04T21:53:27+0800,-,nginx,,HTTP_REQUEST,,213.209.159.175,,,GET /.env.php-bak -> 404,"213.209.159.175 - - [04/Sep/2026:21:53:27 +0800] ""GET /.env.php-bak HTTP/1.1"" 404 162 ""-"" ""Mozilla/5.0 (X11; U; Linux i686; de; rv:1.9.2.15) Gecko/20110330 CentOS/3.6-1.el5.centos Firefox/3.6.15"""
nginx,2026-09-04T21:53:27+0800,-,nginx,,HTTP_REQUEST,,213.209.159.175,,,GET /.env.php-backup -> 404,"213.209.159.175 - - [04/Sep/2026:21:53:27 +0800] ""GET /.env.php-backup HTTP/1.1"" 404 162 ""-"" ""Mozilla/5.0 (X11; U; Linux i686; de; rv:1.9.2.15) Gecko/20110330 CentOS/3.6-1.el5.centos Firefox/3.6.15"""
nginx,2026-09-04T21:53:27+0800,-,nginx,,HTTP_REQUEST,,213.209.159.175,,,GET /.env.php.backup -> 404,"213.209.159.175 - - [04/Sep/2026:21:53:27 +0800] ""GET /.env.php.backup HTTP/1.1"" 404 162 ""-"" ""Mozilla/5.0 (X11; U; Linux i686; de; rv:1.9.2.15) Gecko/20110330 CentOS/3.6-1.el5.centos Firefox/3.6.15"""
nginx,2026-09-04T21:53:27+0800,-,nginx,,HTTP_REQUEST,,213.209.159.175,,,GET /test/.env.php -> 404,"213.209.159.175 - - [04/Sep/2026:21:53:27 +0800] ""GET /test/.env.php HTTP/1.1"" 404 162 ""-"" ""Mozilla/5.0 (X11; U; Linux i686; de; rv:1.9.2.15) Gecko/20110330 CentOS/3.6-1.el5.centos Firefox/3.6.15"""
nginx,2026-09-04T21:53:27+0800,-,nginx,,HTTP_REQUEST,,213.209.159.175,,,GET /.env.example.php -> 404,"213.209.159.175 - - [04/Sep/2026:21:53:27 +0800] ""GET /.env.example.php HTTP/1.1"" 404 162 ""-"" ""Mozilla/5.0 (X11; U; Linux i686; de; rv:1.9.2.15) Gecko/20110330 CentOS/3.6-1.el5.centos Firefox/3.6.15"""
nginx,2026-09-04T21:53:28+0800,-,nginx,,HTTP_REQUEST,,213.209.159.175,,,GET /app_dev.php/_profiler/.env -> 404,"213.209.159.175 - - [04/Sep/2026:21:53:28 +0800] ""GET /app_dev.php/_profiler/.env HTTP/1.1"" 404 162 ""-"" ""Mozilla/5.0 (X11; U; Linux i686; de; rv:1.9.2.15) Gecko/20110330 CentOS/3.6-1.el5.centos Firefox/3.6.15"""
nginx,2026-09-04T21:53:28+0800,-,nginx,,HTTP_REQUEST,,213.209.159.175,,,GET /var/.env.local.php -> 404,"213.209.159.175 - - [04/Sep/2026:21:53:28 +0800] ""GET /var/.env.local.php HTTP/1.1"" 404 162 ""-"" ""Mozilla/5.0 (X11; U; Linux i686; de; rv:1.9.2.15) Gecko/20110330 CentOS/3.6-1.el5.centos Firefox/3.6.15"""
nginx,2026-09-04T21:53:28+0800,-,nginx,,HTTP_REQUEST,,213.209.159.175,,,GET /api/.env -> 404,"213.209.159.175 - - [04/Sep/2026:21:53:28 +0800] ""GET /api/.env HTTP/1.1"" 404 162 ""-"" ""Mozilla/5.0 (X11; U; Linux i686; de; rv:1.9.2.15) Gecko/20110330 CentOS/3.6-1.el5.centos Firefox/3.6.15"""
nginx,2026-09-04T21:53:28+0800,-,nginx,,HTTP_REQUEST,,213.209.159.175,,,GET /app/.env -> 404,"213.209.159.175 - - [04/Sep/2026:21:53:28 +0800] ""GET /app/.env HTTP/1.1"" 404 162 ""-"" ""Mozilla/5.0 (X11; U; Linux i686; de; rv:1.9.2.15) Gecko/20110330 CentOS/3.6-1.el5.centos Firefox/3.6.15"""
nginx,2026-09-04T21:53:28+0800,-,nginx,,HTTP_REQUEST,,213.209.159.175,,,GET /admin/.env -> 404,"213.209.159.175 - - [04/Sep/2026:21:53:28 +0800] ""GET /admin/.env HTTP/1.1"" 404 162 ""-"" ""Mozilla/5.0 (X11; U; Linux i686; de; rv:1.9.2.15) Gecko/20110330 CentOS/3.6-1.el5.centos Firefox/3.6.15"""
nginx,2026-09-04T21:53:29+0800,-,nginx,,HTTP_REQUEST,,213.209.159.175,,,GET /backend/.env -> 404,"213.209.159.175 - - [04/Sep/2026:21:53:29 +0800] ""GET /backend/.env HTTP/1.1"" 404 162 ""-"" ""Mozilla/5.0 (X11; U; Linux i686; de; rv:1.9.2.15) Gecko/20110330 CentOS/3.6-1.el5.centos Firefox/3.6.15"""
